Ebeam,nu,x,Q2,XSborn_unpol,XSborn_unpol_err,XSborn_para,XSborn_para_err,XSborn_perp,XSborn_perp_err,Asymmborn_para,Asymmborn_para_err,Asymmborn_perp,Asymmborn_perp_err,XSrad_unpol,XSrad_unpol_err,XSrad_para,XSrad_para_err,XSrad_perp,XSrad_perp_err,Asymmrad_para,Asymmrad_para_err,Asymmrad_perp,Asymmrad_perp_err,Asymmdiff_para,Asymmdiff_para_err,Asymmdiff_perp,Asymmdiff_perp_err
10380.0,3739.0,0.9619838427326873,6747704.835045824,0.201549,0,0.00697021,0,-0.00385415,0,0.017291601546026027,0.0,-0.009561322556797603,0.0,0.139624,0.000619252,0.00502225,1.94796e-05,-0.00278458,1.06957e-05,0.01798490947115109,0.00010596526540638345,-0.009971709734716096,5.8506071877631734e-05,0.0,0.00010596526540638345,0.00041038717791849234,5.8506071877631734e-05
10380.0,3740.0,0.9615818112636345,6746688.767460363,0.202747,0,0.0069897,0,-0.00386468,0,0.017237493033189145,0.0,-0.00953079453703384,0.0,0.140598,0.00062149,0.00504117,1.94853e-05,-0.00279491,1.06977e-05,0.017927602099603125,0.00010526934143753991,-0.009939366136075904,5.811733585616683e-05,0.0,0.00010526934143753991,0.00040857159904206415,5.811733585616683e-05
10380.0,3741.0,0.9611799947272035,6745672.699874902,0.203943,0,0.00700911,0,-0.00387517,0,0.01718399258616378,0.0,-0.009500620271350327,0.0,0.141566,0.000623769,0.00505984,1.94927e-05,-0.00280509,1.07008e-05,0.017870957715835724,0.00010459610971419702,-0.0099073576988825,5.7741451664346164e-05,0.0,0.00010459610971419702,0.0004067374275321736,5.7741451664346164e-05
10380.0,3742.0,0.9607783929510805,6744656.632289441,0.205149,0,0.0070291,0,-0.00388593,0,0.017131694524467583,0.0,-0.009470994252957606,0.0,0.142533,0.000626161,0.00507843,1.95067e-05,-0.00281523,1.0707e-05,0.017814927069520745,0.00010395928946325934,-0.00987571299278062,5.738454687052201e-05,0.0,0.00010395928946325934,0.0004047187398230137,5.738454687052201e-05
10380.0,3743.0,0.960377005763136,6743640.56470398,0.20636,0,0.00704953,0,-0.00389691,0,0.017080660011630163,0.0,-0.00944201880209343,0.0,0.143504,0.000628562,0.00509728,1.95225e-05,-0.00282548,1.07143e-05,0.01776006243728398,0.00010333557696099111,-0.00984460363474189,5.703481309104206e-05,0.0,0.00010333557696099111,0.00040258483264845983,5.703481309104206e-05
10380.0,3744.0,0.9599758329914244,6742624.49711852,0.207572,0,0.00706996,0,-0.00390789,0,0.01703013893974139,0.0,-0.009413336095427128,0.0,0.14448,0.000630923,0.00511639,1.95357e-05,-0.00283589,1.072e-05,0.0177062223145072,0.00010270907586094271,-0.009814126522702105,5.668344595414756e-05,0.0,0.00010270907586094271,0.0004007904272749774,5.668344595414756e-05
10380.0,3745.0,0.9595748744641838,6741608.429533059,0.208799,0,0.00709158,0,-0.00391942,0,0.0169818342041868,0.0,-0.009385629241519354,0.0,0.145457,0.000633418,0.00513565,1.95593e-05,-0.00284634,1.07308e-05,0.017653498972204845,0.00010212840029077744,-0.009784128642829152,5.63555250996169e-05,0.0,0.00010212840029077744,0.00039849940130979797,5.63555250996169e-05
10380.0,3746.0,0.9591741300098352,6740592.361947597,0.210024,0,0.00711312,0,-0.0039309,0,0.016934064678322477,0.0,-0.009358216203862417,0.0,0.146437,0.000635865,0.00515515,1.95797e-05,-0.00285689,1.07401e-05,0.01760193803478629,0.00010154430481774926,-0.009754672657866522,5.6026068805933e-05,0.0,0.00010154430481774926,0.00039645645400410504,5.6026068805933e-05
10380.0,3747.0,0.9587735994569837,6739576.294362136,0.211259,0,0.00713541,0,-0.0039427,0,0.01688782489740082,0.0,-0.009331436767190985,0.0,0.147421,0.000638384,0.00517482,1.96059e-05,-0.00286752,1.07518e-05,0.017551162995774007,0.00010098591286077277,-0.009725615753522225,5.570896772048382e-05,0.0,0.00010098591286077277,0.0003941789863312409,5.570896772048382e-05
10380.0,3748.0,0.9583732826344165,6738560.226776675,0.2125,0,0.00715824,0,-0.00395474,0,0.016842917647058822,0.0,-0.009305270588235295,0.0,0.148409,0.000640909,0.00519487,1.96337e-05,-0.00287831,1.07643e-05,0.017501869832692085,0.00010043982173519351,-0.009697221866598386,5.5398058406953916e-05,0.0,0.00010043982173519351,0.000391951278363091,5.5398058406953916e-05
10380.0,3749.0,0.9579731793711037,6737544.1591912145,0.213741,0,0.0071811,0,-0.00396677,0,0.016798602046401954,0.0,-0.009279384862988384,0.0,0.149396,0.000643447,0.00521488,1.96622e-05,-0.00288906,1.07771e-05,0.017453211598704114,9.99051138247207e-05,-0.009669134381107928,5.509319569584116e-05,0.0,9.99051138247207e-05,0.0003897495181195438,5.509319569584116e-05
