# ENERGY      NU         SIGRAD        SIGBORN     STAT. ERR.     SYST. ERR.
    6380     301      0.0587069      0.0587069              0              0
    6380     302       0.057705       0.057705              0              0
    6380     303      0.0567385      0.0567385              0              0
    6380     304      0.0557908      0.0557908              0              0
    6380     305      0.0548596      0.0548596              0              0
    6380     306      0.0539435      0.0539435              0              0
    6380     307      0.0530293      0.0530293              0              0
    6380     308      0.0521303      0.0521303              0              0
    6380     309      0.0512392      0.0512392              0              0
    6380     310      0.0503629      0.0503629              0              0
    6380     311        0.20706        0.20706              0              0
    6380     312       0.205901       0.205901              0              0
    6380     313       0.204763       0.204763              0              0
    6380     314       0.203575       0.203575              0              0
    6380     315       0.202351       0.202351              0              0
    6380     316       0.201211       0.201211              0              0
    6380     317       0.199954       0.199954              0              0
    6380     318       0.198639       0.198639              0              0
    6380     319       0.197397       0.197397              0              0
    6380     320       0.196131       0.196131              0              0
    6380     321       0.194808       0.194808              0              0
    6380     322       0.193475       0.193475              0              0
    6380     323       0.192155       0.192155              0              0
    6380     324        0.19063        0.19063              0              0
    6380     325       0.189305       0.189305              0              0
    6380     326       0.187678       0.187678              0              0
    6380     327       0.186042       0.186042              0              0
    6380     328        0.18445        0.18445              0              0
    6380     329        0.18262        0.18262              0              0
    6380     330        0.18082        0.18082              0              0
    6380     331       0.178873       0.178873              0              0
    6380     332       0.176851       0.176851              0              0
    6380     333       0.174728       0.174728              0              0
    6380     334       0.172477       0.172477              0              0
    6380     335       0.170149       0.170149              0              0
    6380     336       0.167675       0.167675              0              0
    6380     337       0.165157       0.165157              0              0
    6380     338       0.162498       0.162498              0              0
    6380     339       0.159682       0.159682              0              0
    6380     340       0.156842       0.156842              0              0
    6380     341        0.15381        0.15381              0              0
    6380     342       0.150693       0.150693              0              0
    6380     343       0.147512       0.147512              0              0
    6380     344       0.144286       0.144286              0              0
    6380     345       0.140952       0.140952              0              0
    6380     346       0.137629       0.137629              0              0
    6380     347       0.134272       0.134272              0              0
    6380     348       0.130765       0.130765              0              0
    6380     349       0.127425       0.127425              0              0
    6380     350       0.124254       0.124254              0              0
    6380     351       0.120842       0.120842              0              0
    6380     352       0.117871       0.117871              0              0
    6380     353         0.1146         0.1146              0              0
    6380     354       0.111458       0.111458              0              0
    6380     355       0.108769       0.108769              0              0
    6380     356       0.106175       0.106175              0              0
    6380     357       0.103781       0.103781              0              0
    6380     358        0.10157        0.10157              0              0
    6380     359      0.0995535      0.0995535              0              0
    6380     360       0.097888       0.097888              0              0
    6380     361      0.0963835      0.0963835              0              0
    6380     362      0.0953707      0.0953707              0              0
    6380     363      0.0944197      0.0944197              0              0
    6380     364      0.0935184      0.0935184              0              0
    6380     365      0.0933075      0.0933075              0              0
    6380     366      0.0932954      0.0932954              0              0
    6380     367      0.0935398      0.0935398              0              0
    6380     368      0.0941565      0.0941565              0              0
    6380     369      0.0949541      0.0949541              0              0
    6380     370      0.0960028      0.0960028              0              0
    6380     371      0.0973935      0.0973935              0              0
    6380     372      0.0990041      0.0990041              0              0
    6380     373       0.100881       0.100881              0              0
    6380     374       0.102912       0.102912              0              0
    6380     375       0.105297       0.105297              0              0
    6380     376       0.107906       0.107906              0              0
    6380     377       0.110733       0.110733              0              0
    6380     378       0.113763       0.113763              0              0
    6380     379       0.117132       0.117132              0              0
    6380     380       0.120664       0.120664              0              0
    6380     381       0.124405       0.124405              0              0
    6380     382       0.128428       0.128428              0              0
