# ENERGY      NU         SIGRAD        SIGBORN     STAT. ERR.     SYST. ERR.
    6380     301      -0.168682      -0.168682              0              0
    6380     302      -0.164025      -0.164025              0              0
    6380     303       -0.15952       -0.15952              0              0
    6380     304      -0.155181      -0.155181              0              0
    6380     305      -0.150876      -0.150876              0              0
    6380     306      -0.146679      -0.146679              0              0
    6380     307      -0.142595      -0.142595              0              0
    6380     308       -0.13851       -0.13851              0              0
    6380     309       -0.13448       -0.13448              0              0
    6380     310      -0.130532      -0.130532              0              0
    6380     311      -0.490223      -0.490223              0              0
    6380     312      -0.478603      -0.478603              0              0
    6380     313      -0.467024      -0.467024              0              0
    6380     314       -0.45541       -0.45541              0              0
    6380     315      -0.443721      -0.443721              0              0
    6380     316      -0.431981      -0.431981              0              0
    6380     317      -0.420203      -0.420203              0              0
    6380     318      -0.408316      -0.408316              0              0
    6380     319      -0.396285      -0.396285              0              0
    6380     320      -0.384153      -0.384153              0              0
    6380     321      -0.371856      -0.371856              0              0
    6380     322      -0.359346      -0.359346              0              0
    6380     323      -0.346557      -0.346557              0              0
    6380     324      -0.333582      -0.333582              0              0
    6380     325      -0.320562      -0.320562              0              0
    6380     326      -0.306935      -0.306935              0              0
    6380     327      -0.293185      -0.293185              0              0
    6380     328      -0.279236      -0.279236              0              0
    6380     329      -0.264638      -0.264638              0              0
    6380     330      -0.249985      -0.249985              0              0
    6380     331      -0.234745      -0.234745              0              0
    6380     332      -0.219186      -0.219186              0              0
    6380     333      -0.203224      -0.203224              0              0
    6380     334      -0.186746      -0.186746              0              0
    6380     335       -0.16994       -0.16994              0              0
    6380     336      -0.152552      -0.152552              0              0
    6380     337      -0.134854      -0.134854              0              0
    6380     338      -0.116581      -0.116581              0              0
    6380     339     -0.0978769     -0.0978769              0              0
    6380     340     -0.0788174     -0.0788174              0              0
    6380     341     -0.0591692     -0.0591692              0              0
    6380     342     -0.0393173     -0.0393173              0              0
    6380     343     -0.0188901     -0.0188901              0              0
    6380     344     0.00158822     0.00158822              0              0
    6380     345       0.022645       0.022645              0              0
    6380     346      0.0439065      0.0439065              0              0
    6380     347      0.0651751      0.0651751              0              0
    6380     348      0.0868501      0.0868501              0              0
    6380     349        0.10834        0.10834              0              0
    6380     350       0.129776       0.129776              0              0
    6380     351        0.15153        0.15153              0              0
    6380     352       0.172614       0.172614              0              0
    6380     353       0.193842       0.193842              0              0
    6380     354       0.214893       0.214893              0              0
    6380     355       0.235203       0.235203              0              0
    6380     356       0.255109       0.255109              0              0
    6380     357       0.274609       0.274609              0              0
    6380     358       0.293583       0.293583              0              0
    6380     359       0.311857       0.311857              0              0
    6380     360       0.329494       0.329494              0              0
    6380     361       0.346609       0.346609              0              0
    6380     362       0.362687       0.362687              0              0
    6380     363       0.378304       0.378304              0              0
    6380     364       0.393509       0.393509              0              0
    6380     365       0.407612       0.407612              0              0
    6380     366       0.420948       0.420948              0              0
    6380     367       0.433798       0.433798              0              0
    6380     368       0.445861       0.445861              0              0
    6380     369       0.457426       0.457426              0              0
    6380     370       0.468151       0.468151              0              0
    6380     371       0.478345       0.478345              0              0
    6380     372       0.488019       0.488019              0              0
    6380     373       0.497157       0.497157              0              0
    6380     374       0.505747       0.505747              0              0
    6380     375       0.513767       0.513767              0              0
    6380     376       0.521352       0.521352              0              0
    6380     377       0.528557       0.528557              0              0
    6380     378       0.535401       0.535401              0              0
    6380     379       0.541538       0.541538              0              0
    6380     380       0.547461       0.547461              0              0
    6380     381       0.553031       0.553031              0              0
    6380     382       0.558283       0.558283              0              0
    6380     383       0.563224       0.563224              0              0
    6380     384       0.567389       0.567389              0              0
    6380     385       0.572025       0.572025              0              0
    6380     386       0.575874       0.575874              0              0
    6380     387       0.580041       0.580041              0              0
    6380     388       0.584039       0.584039              0              0
    6380     389       0.587203       0.587203              0              0
    6380     390       0.590102       0.590102              0              0
    6380     391       0.593183       0.593183              0              0
    6380     392        0.59605        0.59605              0              0
    6380     393       0.598619       0.598619              0              0
    6380     394       0.601115       0.601115              0              0
    6380     395       0.603308       0.603308              0              0
    6380     396       0.605411       0.605411              0              0
    6380     397       0.607545       0.607545              0              0
    6380     398       0.609523       0.609523              0              0
    6380     399       0.611224       0.611224              0              0
    6380     400       0.613142       0.613142              0              0
    6380     401       0.614697       0.614697              0              0
    6380     402       0.616267       0.616267              0              0
    6380     403        0.61782        0.61782              0              0
    6380     404       0.619308       0.619308              0              0
    6380     405       0.620682       0.620682              0              0
    6380     406       0.622039       0.622039              0              0
    6380     407       0.623217       0.623217              0              0
    6380     408       0.624241       0.624241              0              0
    6380     409       0.625411       0.625411              0              0
    6380     410       0.626525       0.626525              0              0
    6380     411       0.627541       0.627541              0              0
    6380     412       0.628551       0.628551              0              0
    6380     413       0.629506       0.629506              0              0
    6380     414       0.630084       0.630084              0              0
    6380     415       0.630446       0.630446              0              0
    6380     416       0.631676       0.631676              0              0
    6380     417        0.63248        0.63248              0              0
    6380     418       0.632914       0.632914              0              0
    6380     419       0.633411       0.633411              0              0
    6380     420       0.633887       0.633887              0              0
    6380     421       0.634396       0.634396              0              0
    6380     422       0.634601       0.634601              0              0
    6380     423       0.634605       0.634605              0              0
    6380     424       0.634637       0.634637              0              0
    6380     425       0.634665       0.634665              0              0
    6380     426       0.634663       0.634663              0              0
    6380     427       0.634294       0.634294              0              0
    6380     428        0.63424        0.63424              0              0
    6380     429       0.634005       0.634005              0              0
    6380     430       0.633388       0.633388              0              0
    6380     431       0.632716       0.632716              0              0
    6380     432       0.632045       0.632045              0              0
    6380     433       0.631238       0.631238              0              0
    6380     434       0.630243       0.630243              0              0
