Ebeam,nu,x,Q2,XSborn_unpol,XSborn_unpol_err,XSborn_para,XSborn_para_err,XSborn_perp,XSborn_perp_err,Asymmborn_para,Asymmborn_para_err,Asymmborn_perp,Asymmborn_perp_err,XSrad_unpol,XSrad_unpol_err,XSrad_para,XSrad_para_err,XSrad_perp,XSrad_perp_err,Asymmrad_para,Asymmrad_para_err,Asymmrad_perp,Asymmrad_perp_err,Asymmdiff_para,Asymmdiff_para_err,Asymmdiff_perp,Asymmdiff_perp_err
10380.0,659.0,2.999135956012723,3707783.7962432336,0.0135392,0,0.00780208,0,-0.0177348,0,0.2881292838572442,0.0,-0.6549426849444575,0.0,0.000352653,0.000131865,0.0002129,7.58918e-05,-0.00048394,0.000172509,0.30185479777571717,0.15594150359243267,-0.6861419015292652,0.35446884800048356,0.0,0.15594150359243267,0.031199216584807732,0.35446884800048356
10380.0,660.0,2.994283756740387,3707402.3762456775,0.0136226,0,0.00780391,0,-0.0177126,0,0.286432472508919,0.0,-0.6501181859556912,0.0,0.000354829,0.000132678,0.000212952,7.59096e-05,-0.00048334,0.000172293,0.30007693846895267,0.15502192449187352,-0.681088637061796,0.3518553009751818,0.0,0.15502192449187352,0.030970451106104857,0.3518553009751818
10380.0,661.0,2.9894462388576795,3707020.9562481213,0.0137052,0,0.00780597,0,-0.0176907,0,0.28478132387706856,0.0,-0.6454010156728832,0.0,0.000356984,0.000133482,0.000213011,7.59296e-05,-0.000482747,0.00017208,0.2983481052372095,0.15412671131925426,-0.6761465499854334,0.3492981530046161,0.0,0.15412671131925426,0.030745534312550227,0.3492981530046161
10380.0,662.0,2.9846233358326235,3706639.536250565,0.01379,0,0.00780769,0,-0.0176689,0,0.2830924583031182,0.0,-0.6406417693981146,0.0,0.000359197,0.000134308,0.00021306,7.59463e-05,-0.000482157,0.000171867,0.29657820082016273,0.15321075999185643,-0.6711595586822829,0.34671728862474893,0.0,0.15321075999185643,0.030517789284168373,0.34671728862474893
10380.0,663.0,2.9798149815346417,3706258.116253009,0.0138749,0,0.0078098,0,-0.0176475,0,0.2814362626036944,0.0,-0.6359505293731846,0.0,0.000361412,0.000135135,0.00021312,7.59668e-05,-0.000481578,0.000171659,0.2948435580445586,0.15231308828021708,-0.666245171715383,0.34417538333191766,0.0,0.15231308828021708,0.030294642342198363,0.34417538333191766
10380.0,664.0,2.9750211102315336,3705876.696255453,0.0139598,0,0.00781172,0,-0.0176257,0,0.27979340678233217,0.0,-0.6313020243843036,0.0,0.000363627,0.000135962,0.000213174,7.59855e-05,-0.000480988,0.000171447,0.29312179788629555,0.15142242042669923,-0.6613755304199084,0.34165658049806,0.0,0.15142242042669923,0.03007350603560477,0.34165658049806
10380.0,665.0,2.9702416565864795,3705495.276257897,0.0140436,0,0.00781501,0,-0.0176053,0,0.27824097809678433,0.0,-0.626808653051924,0.0,0.000365814,0.000136778,0.000213266,7.60174e-05,-0.000480436,0.000171249,0.2914951314055777,0.15058026788025292,-0.6566670493748189,0.339220831730155,0.0,0.15058026788025292,0.029858396322894887,0.339220831730155
10380.0,666.0,2.9654765556550746,3705113.8562603407,0.0141316,0,0.00781645,0,-0.0175837,0,0.27655927142007986,0.0,-0.6221411588213649,0.0,0.00036811,0.000137635,0.000213308,7.60314e-05,-0.000479852,0.000171038,0.2897340468881584,0.14966877837447756,-0.6517780011409633,0.33669070010080543,0.0,0.14966877837447756,0.0296368423195984,0.33669070010080543
10380.0,667.0,2.9607257428823845,3704732.4362627845,0.0142183,0,0.00781881,0,-0.017563,0,0.27495586673512307,0.0,-0.6176195466405969,0.0,0.000370373,0.000138479,0.000213374,7.60544e-05,-0.000479291,0.000170837,0.28805285482473075,0.14879863329895684,-0.6470382560283822,0.3342386205176925,0.0,0.14879863329895684,0.029418709387785236,0.3342386205176925
10380.0,668.0,2.9559891541000316,3704351.0162652284,0.0143051,0,0.00782104,0,-0.017542,0,0.2733654430937218,0.0,-0.613137971772305,0.0,0.000372638,0.000139325,0.000213437,7.6076e-05,-0.000478723,0.000170633,0.2863865198933013,0.14793658769579568,-0.642343239283165,0.3318108244991689,0.0,0.14793658769579568,0.029205267510859945,0.3318108244991689
10380.0,669.0,2.9512667255233063,3703969.5962676723,0.0143911,0,0.00782466,0,-0.0175226,0,0.27185760643731194,0.0,-0.6087998832611822,0.0,0.000374882,0.000140162,0.000213538,7.61112e-05,-0.000478199,0.000170444,0.2848069525877476,0.1471188034227851,-0.6377993608655523,0.32945910386420724,0.0,0.1471188034227851,0.02899947760437016,0.32945910386420724
10380.0,670.0,2.9465583937483024,3703588.176270116,0.0144793,0,0.00782627,0,-0.0175014,0,0.27025719475389004,0.0,-0.6043593267630342,0.0,0.000377183,0.000141021,0.000213584,7.61269e-05,-0.000477625,0.000170238,0.2831304698249921,0.14625146054044755,-0.6331475702775576,0.32705331868087073,0.0,0.14625146054044755,0.02878824351452347,0.32705331868087073
10380.0,671.0,2.941864095749081,3703206.75627256,0.0145678,0,0.00782805,0,-0.0174802,0,0.2686764645313637,0.0,-0.5999601861640056,0.0,0.000379493,0.000141883,0.000213635,7.61442e-05,-0.000477051,0.000170031,0.2814742300912006,0.14539423742636723,-0.6285372852727191,0.32466768478094504,0.0,0.14539423742636723,0.028577099108713533,0.32466768478094504
10380.0,672.0,2.937183768874857,3702825.336275004,0.0146561,0,0.00783063,0,-0.0174599,0,0.2671457618329569,0.0,-0.5956530045510061,0.0,0.000381797,0.000142743,0.000213708,7.61692e-05,-0.000476502,0.000169834,0.27987124047595974,0.14456455256280337,-0.6240253328339406,0.3223341958152329,0.0,0.14456455256280337,0.028372328282934456,0.3223341958152329
10380.0,673.0,2.9325173508472133,3702443.9162774477,0.0147425,0,0.00783525,0,-0.0174422,0,0.26573681532982873,0.0,-0.591561811090385,0.0,0.000384052,0.000143584,0.000213836,7.62141e-05,-0.000476024,0.000169662,0.27839459239894593,0.14380006605104073,-0.6197389936779395,0.3201162334440919,0.0,0.14380006605104073,0.028177182587554528,0.3201162334440919
10380.0,674.0,2.9278647797573374,3702062.4962798916,0.0148315,0,0.00783808,0,-0.0174224,0,0.2642376024002967,0.0,-0.5873445032532112,0.0,0.000386375,0.000144451,0.000213915,7.62416e-05,-0.000475488,0.000169469,0.2768230346166289,0.1429869447158187,-0.6153193141378195,0.3178298488348542,0.0,0.1429869447158187,0.027974810884608292,0.3178298488348542
10380.0,675.0,2.923225994063283,3701681.0762823354,0.0149219,0,0.00784045,0,-0.0174024,0,0.2627162090618487,0.0,-0.5831160911144022,0.0,0.000388734,0.000145332,0.000213982,7.62647e-05,-0.000474948,0.000169275,0.2752293341976776,0.14216257927504164,-0.6108907376252142,0.3155399282693027,0.0,0.14216257927504164,0.027774646510811962,0.3155399282693027
10380.0,676.0,2.9186009325872586,3701299.6562847793,0.0150127,0,0.00784348,0,-0.0173833,0,0.2612281601577331,0.0,-0.5789531529971291,0.0,0.000391103,0.000146216,0.000214067,7.62941e-05,-0.000474431,0.000169089,0.27367087442438437,0.1413559603931703,-0.606529482003462,0.31328382228014107,0.0,0.1413559603931703,0.02757632900633289,0.31328382228014107
10380.0,677.0,2.9139895345129356,3700918.236287223,0.015105,0,0.00784613,0,-0.0173636,0,0.25971962926183384,0.0,-0.5747633234028467,0.0,0.000393512,0.000147115,0.000214141,7.63199e-05,-0.000473898,0.000168897,0.27208954237736077,0.14053786100891538,-0.6021391977881234,0.31101258081770694,0.0,0.14053786100891538,0.027375874385276666,0.31101258081770694
10380.0,678.0,2.909391739382785,3700536.816289667,0.0151972,0,0.00784878,0,-0.0173438,0,0.2582311215223857,0.0,-0.5706248519464112,0.0,0.000395918,0.000148013,0.000214216,7.63456e-05,-0.000473363,0.000168704,0.2705307664718452,0.13973109986689736,-0.5978043433236175,0.3087699215787813,0.0,0.13973109986689736,0.027179491377206322,0.3087699215787813
10380.0,679.0,2.904807487095433,3700155.396292111,0.0152893,0,0.00785184,0,-0.0173249,0,0.25677565356164117,0.0,-0.566569430909198,0.0,0.000398322,0.00014891,0.000214302,7.63754e-05,-0.000472852,0.00016852,0.2690059800864627,0.13894195493864792,-0.593554963070079,0.3065715924328457,0.0,0.13894195493864792,0.026985532160881065,0.3065715924328457
