Ebeam,nu,x,Q2,XSborn_unpol,XSborn_unpol_err,XSborn_para,XSborn_para_err,XSborn_perp,XSborn_perp_err,Asymmborn_para,Asymmborn_para_err,Asymmborn_perp,Asymmborn_perp_err,XSrad_unpol,XSrad_unpol_err,XSrad_para,XSrad_para_err,XSrad_perp,XSrad_perp_err,Asymmrad_para,Asymmrad_para_err,Asymmrad_perp,Asymmrad_perp_err,Asymmdiff_para,Asymmdiff_para_err,Asymmdiff_perp,Asymmdiff_perp_err
10380.0,6258.0,0.9765393865490664,11464580.21040113,3.54734e-06,0,-6.22141e-08,0,1.8828e-08,0,-0.008769119960308287,0.0,0.002653819481639764,0.0,9.21844e-07,2.6255e-08,-1.6771e-08,4.54431e-10,5.07557e-09,1.37524e-10,-0.009096441480337237,0.0003575920994451748,0.0027529440990015663,0.00010821974363271297,0.0,0.0003575920994451748,-9.912461736180222e-05,0.00010821974363271297
10380.0,6259.0,0.9761464936507979,11461798.895454405,1.12964e-05,0,1.69075e-07,0,-5.11487e-08,0,0.007483578839276229,0.0,-0.00226393806876527,0.0,3.78647e-06,7.50993e-08,3.03222e-08,1.38753e-09,-9.17192e-09,4.19768e-10,0.004004019574960319,0.00019969210546217294,-0.0012111438886350612,6.041116136892895e-05,0.0,0.00019969210546217294,-0.0010527941801302088,6.041116136892895e-05
10380.0,6260.0,0.9757537262774172,11459017.58050768,2.18222e-05,0,5.8716e-07,0,-1.77562e-07,0,0.013453272355674497,0.0,-0.004068379906700516,0.0,8.44092e-06,1.33813e-07,1.98899e-07,3.88261e-09,-6.01576e-08,1.17404e-09,0.011781831838235642,0.00029627606859454204,-0.0035634504295740275,8.959730764123042e-05,0.0,0.00029627606859454204,-0.0005049294771264888,8.959730764123042e-05
10380.0,6261.0,0.9753610843687779,11456236.265560955,3.47374e-05,0,1.16173e-06,0,-3.51187e-07,0,0.0167216026530483,0.0,-0.005054883209451484,0.0,1.45404e-05,2.0197e-07,4.58843e-07,7.02887e-09,-1.38736e-07,2.12451e-09,0.015778211053341033,0.00032627015686116065,-0.004770707820967787,9.86322914753672e-05,0.0,0.00032627015686116065,-0.0002841753884836977,9.86322914753672e-05
10380.0,6262.0,0.9749685678647726,11453454.95061423,4.98616e-05,0,1.88289e-06,0,-5.6898e-07,0,0.018881163059348276,0.0,-0.005705593081650007,0.0,2.20016e-05,2.786e-07,8.05818e-07,1.07707e-08,-2.43568e-07,3.25412e-09,0.018312713620827578,0.0003371722441089777,-0.005535233801178097,0.00010189035114102862,0.0,0.0003371722441089777,-0.0001703592804719106,0.00010189035114102862
10380.0,6263.0,0.9745761767053318,11450673.635667505,6.71008e-05,0,2.74733e-06,0,-8.29896e-07,0,0.02047166352711145,0.0,-0.006183950116839143,0.0,3.07784e-05,3.63224e-07,1.239e-06,1.50833e-08,-3.7438e-07,4.55516e-09,0.02012775192992488,0.00034126511064882446,-0.006081862604943726,0.00010308906158847274,0.0,0.00034126511064882446,-0.00010208751189541738,0.00010308906158847274
10380.0,6264.0,0.9741839108304248,11447892.32072078,8.64081e-05,0,3.75483e-06,0,-1.13381e-06,0,0.021727303343089362,0.0,-0.006560785389332712,0.0,4.08494e-05,4.55587e-07,1.75902e-06,1.99581e-08,-5.31334e-07,6.02476e-09,0.021530548796310348,0.00034254622405457643,-0.006503571655887234,0.00010343691241649188,0.0,0.00034254622405457643,-5.7213733445478365e-05,0.00010343691241649188
10380.0,6265.0,0.9737917701800587,11445111.005774055,0.000107765,0,4.90689e-06,0,-1.48114e-06,0,0.022766621815988493,0.0,-0.006872082772699856,0.0,5.22086e-05,5.55564e-07,2.36744e-06,2.53945e-08,-7.14875e-07,7.66265e-09,0.02267289297165601,0.0003425746545101536,-0.006846333745781346,0.00010340683954622253,0.0,0.0003425746545101536,-2.5749026918510214e-05,0.00010340683954622253
10380.0,6266.0,0.9733997546942793,11442329.690827329,0.000131174,0,6.20618e-06,0,-1.87264e-06,0,0.02365628859377621,0.0,-0.0071379999085184566,0.0,6.48617e-05,6.63123e-07,3.06643e-06,3.13975e-08,-9.25633e-07,9.47007e-09,0.023638217931383237,0.0003420297375411035,-0.007135435858141246,0.00010320378401836766,0.0,0.0003420297375411035,-2.5640503772102544e-06,0.00010320378401836766
10380.0,6267.0,0.9730078643131709,11439548.375880605,0.00015665,0,7.65624e-06,0,-2.30932e-06,0,0.02443740823491861,0.0,-0.007370954356846473,0.0,7.88222e-05,7.78278e-07,3.85863e-06,3.79761e-08,-1.16438e-06,1.14494e-08,0.024476797145981718,0.00034123411473658454,-0.007386117109139303,0.00010292482683277086,0.0,0.00034123411473658454,1.5162752292829582e-05,0.00010292482683277086
10380.0,6268.0,0.9726160989768553,11436767.060933879,0.000184222,0,9.26129e-06,0,-2.79242e-06,0,0.025136221515345617,0.0,-0.007578953653743852,0.0,9.41103e-05,9.01117e-07,4.74707e-06,4.51422e-08,-1.43199e-06,1.36043e-08,0.025220778171996052,0.0003403526769995567,-0.007608040777683208,0.00010262062010947286,0.0,0.0003403526769995567,2.9087123939355863e-05,0.00010262062010947286
10380.0,6269.0,0.9722244586254932,11433985.745987155,0.000213927,0,1.10261e-05,0,-3.32332e-06,0,0.02577070682989992,0.0,-0.007767415987696738,0.0,0.000110752,1.03175e-06,5.73508e-06,5.29102e-08,-1.72945e-06,1.59387e-08,0.0258915414620052,0.00033946467033832834,-0.007807759679283444,0.00010231467407511285,0.0,0.00033946467033832834,4.0343691586705414e-05,0.00010231467407511285
10380.0,6270.0,0.9718329431992828,11431204.431040429,0.000245809,0,1.29562e-05,0,-3.9036e-06,0,0.02635420183963972,0.0,-0.007940311379973882,0.0,0.000128778,1.17031e-06,6.82637e-06,6.12983e-08,-2.05784e-06,1.84576e-08,0.026504410691267143,0.0003386161302943928,-0.007989874046809238,0.00010201993372180043,0.0,0.0003386161302943928,4.9562666835355554e-05,0.00010201993372180043
10380.0,6271.0,0.9714415526384613,11428423.116093704,0.000279922,0,1.50574e-05,0,-4.53498e-06,0,0.026895706661141317,0.0,-0.008100435121212338,0.0,0.000148222,1.317e-06,8.02492e-06,7.03248e-08,-2.41832e-06,2.11666e-08,0.02707061030076507,0.0003378346991556858,-0.008157763354967549,0.00010174566387029737,0.0,0.0003378346991556858,5.732823375521022e-05,0.00010174566387029737
10380.0,6272.0,0.9710502868833033,11425641.801146979,0.000316325,0,1.7336e-05,0,-5.21934e-06,0,0.02740219710740536,0.0,-0.008249964435311785,0.0,0.000169124,1.47201e-06,9.33495e-06,8.00105e-08,-2.81214e-06,2.4072e-08,0.027597945885858895,0.0003371224100383618,-0.008313840732243798,0.00010149325189454502,0.0,0.0003371224100383618,6.387629693201287e-05,0.00010149325189454502
10380.0,6273.0,0.9706591458741216,11422860.486200253,0.000355084,0,1.97992e-05,0,-5.95871e-06,0,0.0278796003199243,0.0,-0.008390563922902751,0.0,0.000191527,1.63557e-06,1.07611e-05,9.03812e-08,-3.24065e-06,2.71806e-08,0.028092905961039433,0.0003364898226087944,-0.008460034355469463,0.00010126404589527167,0.0,0.0003364898226087944,6.947043256671191e-05,0.00010126404589527167
10380.0,6274.0,0.9702681295512675,11420079.171253528,0.00039627,0,2.24543e-05,0,-6.75527e-06,0,0.028332071567365686,0.0,-0.00852356978827567,0.0,0.000215476,1.80794e-06,1.23082e-05,1.01461e-07,-3.70529e-06,3.04998e-08,0.028560489335239192,0.0003359382448443422,-0.008597918097607158,0.00010105969937917736,0.0,0.0003359382448443422,7.434830933148763e-05,0.00010105969937917736
10380.0,6275.0,0.9698772378551298,11417297.856306802,0.000439963,0,2.53093e-05,0,-7.61137e-06,0,0.028762986887533724,0.0,-0.008650011478237943,0.0,0.000241022,1.98941e-06,1.39815e-05,1.13278e-07,-4.20758e-06,3.40379e-08,0.029004613686717397,0.00033546663483234373,-0.008728622283443005,0.00010087966541479134,0.0,0.00033546663483234373,7.861080520506214e-05,0.00010087966541479134
10380.0,6276.0,0.9694864707261357,11414516.541360078,0.000486246,0,2.83728e-05,0,-8.5295e-06,0,0.029175355684159868,0.0,-0.008770766237665708,0.0,0.000268219,2.18027e-06,1.57865e-05,1.25863e-07,-4.74916e-06,3.78034e-08,0.029428377557145467,0.0003350722771796384,-0.008853138666537419,0.00010072270958724431,0.0,0.0003350722771796384,8.237242887171141e-05,0.00010072270958724431
10380.0,6277.0,0.9690958281047497,11411735.226413352,0.00053521,0,3.16538e-05,0,-9.51233e-06,0,0.02957138319538125,0.0,-0.00888653986285757,0.0,0.000297124,2.38086e-06,1.77291e-05,1.39247e-07,-5.33173e-06,4.1806e-08,0.029834513536435965,0.000334753508699919,-0.008972230449240047,0.00010058885216936575,0.0,0.000334753508699919,8.569058638247667e-05,0.00010058885216936575
10380.0,6278.0,0.9687053099314753,11408953.911466628,0.000586951,0,3.51621e-05,0,-1.05627e-05,0,0.029953181781784168,0.0,-0.00899794020284487,0.0,0.000327798,2.59153e-06,1.98156e-05,1.53465e-07,-5.95715e-06,4.60555e-08,0.030225321692017644,0.00033450918228343035,-0.009086617368013227,0.0001004772934278297,0.0,0.00033450918228343035,8.867716516835697e-05,0.0001004772934278297
10380.0,6279.0,0.9683149161468528,11406172.596519902,0.000641573,0,3.89078e-05,0,-1.16836e-05,0,0.030322192486279816,0.0,-0.009105433052824853,0.0,0.000360308,2.81265e-06,2.20525e-05,1.68553e-07,-6.62735e-06,5.05625e-08,0.03060229026277518,0.00033433164047308233,-0.009196784417775904,0.00010038601989773939,0.0,0.00033433164047308233,9.135136495105022e-05,0.00010038601989773939
10380.0,6280.0,0.967924646691461,11403391.281573176,0.000699184,0,4.29017e-05,0,-1.28781e-05,0,0.030679835350923362,0.0,-0.009209378361060894,0.0,0.000394722,3.04462e-06,2.44467e-05,1.8455e-07,-7.34433e-06,5.53377e-08,0.030966984358611883,0.00033421966225526,-0.009303167799109245,0.00010031381818939984,0.0,0.00033421966225526,9.378943804835144e-05,0.00010031381818939984
10380.0,6281.0,0.9675345015059168,11400609.966626452,0.000759898,0,4.71553e-05,0,-1.41497e-05,0,0.031027387886268947,0.0,-0.009310262693150924,0.0,0.000431112,3.28786e-06,2.70056e-05,2.01497e-07,-8.11028e-06,6.03942e-08,0.03132086325595205,0.00033417175621092105,-0.009406233183024365,0.00010026142136250815,0.0,0.00033417175621092105,9.59704898734412e-05,0.00010026142136250815
10380.0,6282.0,0.967144480530874,11397828.651679726,0.000823839,0,5.16805e-05,0,-1.55018e-05,0,0.031365655182626705,0.0,-0.009408270305241679,0.0,0.000469556,3.54283e-06,2.9737e-05,2.19435e-07,-8.92746e-06,6.57434e-08,0.031665019720757484,0.0003341829134237348,-0.00950627827138829,0.00010022660766378042,0.0,0.0003341829134237348,9.800796614661128e-05,0.00010022660766378042
10380.0,6283.0,0.9667545837070249,11395047.336733002,0.000891131,0,5.64898e-05,0,-1.69381e-05,0,0.031695564400744676,0.0,-0.009503709331175775,0.0,0.000510134,3.80997e-06,3.26488e-05,2.3841e-07,-9.79823e-06,7.13987e-08,0.03200021955015741,0.00033424912302982033,-0.009603584548373564,0.00010020841089959507,0.0,0.00033424912302982033,9.987521719778854e-05,0.00010020841089959507
10380.0,6284.0,0.9663648109750994,11392266.021786276,0.00096191,0,6.15963e-05,0,-1.84624e-05,0,0.03201770435903567,0.0,-0.009596739819733656,0.0,0.000552932,4.08978e-06,3.57495e-05,2.58468e-07,-1.07251e-05,7.73733e-08,0.03232721202607192,0.00033436597863799447,-0.009698389675403124,0.0001002054260628449,0.0,0.00033436597863799447,0.0001016498556694681,0.0001002054260628449
10380.0,6285.0,0.9659751622758651,11389484.706839552,0.00103631,0,6.70136e-05,0,-2.00787e-05,0,0.03233279617102991,0.0,-0.009687593480715231,0.0,0.000598037,4.38273e-06,3.9048e-05,2.79656e-07,-1.17106e-05,8.36813e-08,0.032646809478343315,0.00033452933470194213,-0.009790865782551915,0.0001002162840358105,0.0,0.00033452933470194213,0.00010327230183668386,0.0001002162840358105
10380.0,6286.0,0.9655856375501272,11386703.391892826,0.00111448,0,7.27556e-05,0,-2.1791e-05,0,0.03264105232933745,0.0,-0.009776308233436221,0.0,0.00064554,4.6894e-06,4.25533e-05,3.02023e-07,-1.27574e-05,9.03362e-08,0.03295946029680577,0.0003347372974060255,-0.009881184744554945,0.00010024015910977612,0.0,0.0003347372974060255,0.00010487651111872401,0.00010024015910977612
10380.0,6287.0,0.9651962367387285,11383922.0769461,0.00119657,0,7.88368e-05,0,-2.36037e-05,0,0.03294282825075006,0.0,-0.009863066932983442,0.0,0.000695541,5.01029e-06,4.62749e-05,3.25619e-07,-1.38683e-05,9.7354e-08,0.03326540060183368,0.00033498051541827926,-0.009969433865149573,0.00010027511513507148,0.0,0.00033498051541827926,0.00010636693216613084,0.00010027511513507148
10380.0,6288.0,0.9648069597825499,11381140.761999376,0.00128272,0,8.52719e-05,0,-2.55209e-05,0,0.03323870369215417,0.0,-0.00994796214294624,0.0,0.000748133,5.34587e-06,5.02226e-05,3.50493e-07,-1.50462e-05,1.04747e-07,0.03356528852490132,0.000335255441904838,-0.010055832318585065,0.00010031918891245857,0.0,0.000335255441904838,0.0001078701756388259,0.00010031918891245857
