Ebeam,nu,x,Q2,XSborn_unpol,XSborn_unpol_err,XSborn_para,XSborn_para_err,XSborn_perp,XSborn_perp_err,Asymmborn_para,Asymmborn_para_err,Asymmborn_perp,Asymmborn_perp_err,XSrad_unpol,XSrad_unpol_err,XSrad_para,XSrad_para_err,XSrad_perp,XSrad_perp_err,Asymmrad_para,Asymmrad_para_err,Asymmrad_perp,Asymmrad_perp_err,Asymmdiff_para,Asymmdiff_para_err,Asymmdiff_perp,Asymmdiff_perp_err
10380.0,7283.0,0.23031416973402744,3146761.312172401,17.5812,0,-0.605599,0,0.0375314,0,-0.017222914249311765,0.0,0.0010673731030873888,0.0,19.7468,0.0216561,-0.636168,0.000305692,0.0434121,5.88067e-05,-0.016108128912026252,1.9286935163164904e-05,0.0010992186075718597,1.915831096783516e-06,0.0,1.9286935163164904e-05,-3.184550448447087e-05,1.915831096783516e-06
10380.0,7284.0,0.2302081938936569,3145745.2445869404,17.586,0,-0.605947,0,0.0375079,0,-0.01722810758557944,0.0,0.0010664136244740135,0.0,19.7537,0.0216772,-0.636595,0.000306477,0.0433938,5.88586e-05,-0.016113310417795148,1.9309142111631742e-05,0.0010983714443370104,1.9163368482674727e-06,0.0,1.9309142111631742e-05,-3.195781986299693e-05,1.9163368482674727e-06
10380.0,7285.0,0.2301022471475459,3144729.1770014795,17.5907,0,-0.606296,0,0.0374844,0,-0.0172334244799809,0.0,0.0010654607264065673,0.0,19.7606,0.0216991,-0.637021,0.000307253,0.0433754,5.891e-05,-0.016118463002135562,1.933182466830579e-05,0.0010975223424389948,1.9168580795973085e-06,0.0,1.933182466830579e-05,-3.206161603242744e-05,1.9168580795973085e-06
10380.0,7286.0,0.22999632948371487,3143713.1094160182,17.5955,0,-0.606645,0,0.0374609,0,-0.0172386405615072,0.0,0.0010645022875166944,0.0,19.7675,0.02172,-0.637448,0.000308033,0.043357,5.89612e-05,-0.016123637283419756,1.935382149788783e-05,0.001096673833312255,1.9173395571946063e-06,0.0,1.935382149788783e-05,-3.217154579556055e-05,1.9173395571946063e-06
10380.0,7287.0,0.22989044089019098,3142697.0418305574,17.6003,0,-0.606993,0,0.0374374,0,-0.017243825389339953,0.0,0.0010635443714027601,0.0,19.7744,0.0217412,-0.637875,0.00030882,0.0433386,5.90121e-05,-0.016128807953717936,1.9376108726040475e-05,0.001095825916336273,1.917824734441466e-06,0.0,1.9376108726040475e-05,-3.228154493351292e-05,1.917824734441466e-06
10380.0,7288.0,0.2297845813550078,3141680.9742450966,17.605,0,-0.607342,0,0.0374138,0,-0.017249133768815678,0.0,0.0010625901732462368,0.0,19.7813,0.0217631,-0.638302,0.000309599,0.0433202,5.90636e-05,-0.016133975016808803,1.9398831891625918e-05,0.0010949785908913974,1.9183451756477024e-06,0.0,1.9398831891625918e-05,-3.238841764516059e-05,1.9183451756477024e-06
10380.0,7289.0,0.22967875086620548,3140664.9066596357,17.6098,0,-0.607691,0,0.0373902,0,-0.017254341332667036,0.0,0.0010616304557689467,0.0,19.7882,0.0217841,-0.638729,0.000310381,0.0433017,5.91146e-05,-0.016139138476465774,1.9420908870065756e-05,0.001094129329600469,1.918821853531894e-06,0.0,1.9420908870065756e-05,-3.249887383152228e-05,1.918821853531894e-06
10380.0,7290.0,0.22957294941183082,3139648.839074175,17.6146,0,-0.60804,0,0.0373666,0,-0.01725954605838339,0.0,0.0010606712613400247,0.0,19.7951,0.0218053,-0.639156,0.000311164,0.0432831,5.91653e-05,-0.016144298336457,1.9443140301829365e-05,0.0010932781344878276,1.9192969707178077e-06,0.0,1.9443140301829365e-05,-3.2606873147802886e-05,1.9192969707178077e-06
10380.0,7291.0,0.22946717697993715,3138632.771488714,17.6194,0,-0.608389,0,0.0373429,0,-0.017264747948284278,0.0,0.001059709751750911,0.0,19.8021,0.0218265,-0.639584,0.000311947,0.0432646,5.92165e-05,-0.01614939829614031,1.946521165332774e-05,0.001092424540831528,1.9197692945369105e-06,0.0,1.946521165332774e-05,-3.271478908061713e-05,1.9197692945369105e-06
10380.0,7292.0,0.22936143355858432,3137616.703903253,17.6241,0,-0.608738,0,0.0373193,0,-0.01727004499520543,0.0,0.00105875761031769,0.0,19.8089,0.0218485,-0.640011,0.000312732,0.043246,5.92666e-05,-0.016154632513668096,1.9488230460294644e-05,0.0010915800473524527,1.9202720366168846e-06,0.0,1.9488230460294644e-05,-3.2822437034762605e-05,1.9202720366168846e-06
10380.0,7293.0,0.22925571913583873,3136600.6363177923,17.6289,0,-0.609087,0,0.0372956,0,-0.01727524122321869,0.0,0.001057797139923648,0.0,19.8158,0.0218695,-0.640439,0.000313517,0.0432273,5.93174e-05,-0.01615980682081975,1.951034344304456e-05,0.001090728105854924,1.9207378501309563e-06,0.0,1.951034344304456e-05,-3.293096593127596e-05,1.9207378501309563e-06
10380.0,7294.0,0.22915003369977335,3135584.5687323315,17.6337,0,-0.609436,0,0.0372718,0,-0.017280434622342446,0.0,0.001056834356941538,0.0,19.8228,0.0218907,-0.640866,0.000314303,0.0432086,5.93685e-05,-0.01616487075488831,1.953240442640483e-05,0.001089871259357911,1.921202119725009e-06,0.0,1.953240442640483e-05,-3.303690241637314e-05,1.921202119725009e-06
10380.0,7295.0,0.22904437723846766,3134568.50114687,17.6384,0,-0.609785,0,0.0372481,0,-0.017285723194847606,0.0,0.001055880918904209,0.0,19.8297,0.0219127,-0.641294,0.000315089,0.0431899,5.94184e-05,-0.016170037872484205,1.9555262606809736e-05,0.0010890205096395812,1.921682956794894e-06,0.0,1.9555262606809736e-05,-3.313959073537225e-05,1.921682956794894e-06
10380.0,7296.0,0.22893874974000777,3133552.4335614094,17.6432,0,-0.610134,0,0.0372243,0,-0.01729091094586016,0.0,0.0010549191756597442,0.0,19.8366,0.0219337,-0.641722,0.000315876,0.0431712,5.9469e-05,-0.01617520139540042,1.9577380727038464e-05,0.0010881703517739935,1.922142281733378e-06,0.0,1.9577380727038464e-05,-3.325117611424925e-05,1.922142281733378e-06
