Ebeam,nu,x,Q2,XSborn_unpol,XSborn_unpol_err,XSborn_para,XSborn_para_err,XSborn_perp,XSborn_perp_err,Asymmborn_para,Asymmborn_para_err,Asymmborn_perp,Asymmborn_perp_err,XSrad_unpol,XSrad_unpol_err,XSrad_para,XSrad_para_err,XSrad_perp,XSrad_perp_err,Asymmrad_para,Asymmrad_para_err,Asymmrad_perp,Asymmrad_perp_err,Asymmdiff_para,Asymmdiff_para_err,Asymmdiff_perp,Asymmdiff_perp_err
10380.0,1588.0,2.9986580495011275,8933266.211372215,5.46971e-07,0,4.38442e-07,0,-6.24701e-07,0,0.4007909011629502,0.0,-0.5710549553815467,0.0,1.38234e-08,5.33148e-09,1.16035e-08,4.26838e-09,-1.65329e-08,6.08168e-09,0.4197049929829131,0.22369477408795282,-0.5980041089746373,0.3187249693896655,0.0,0.22369477408795282,0.02694915359309058,0.3187249693896655
10380.0,1589.0,2.996430062149947,8932250.143786754,5.5658e-07,0,4.48386e-07,0,-6.38162e-07,0,0.40280462826547847,0.0,-0.5732886557188545,0.0,1.40664e-08,5.42514e-09,1.18668e-08,4.36519e-09,-1.68894e-08,6.21273e-09,0.4218136836717284,0.2248162120155263,-0.600345504180174,0.3199687903543797,0.0,0.2248162120155263,0.027056848461319505,0.3199687903543797
10380.0,1590.0,2.994204877298579,8931234.076201294,5.62715e-07,0,4.5296e-07,0,-6.44084e-07,0,0.4024772753525319,0.0,-0.5723003651937482,0.0,1.42216e-08,5.48493e-09,1.1988e-08,4.40972e-09,-1.70463e-08,6.27038e-09,0.42147156438094163,0.22463112682938413,-0.5993102041964335,0.3194133535101833,0.0,0.22463112682938413,0.027009839002685387,0.3194133535101833
10380.0,1591.0,2.991982489662612,8930218.008615833,5.68978e-07,0,4.58125e-07,0,-6.50873e-07,0,0.4025858644798217,0.0,-0.5719667544263575,0.0,1.43801e-08,5.54598e-09,1.21248e-08,4.46e-09,-1.72262e-08,6.33647e-09,0.42158260373710893,0.22468763058606392,-0.5989596734375978,0.31922208777667277,0.0,0.22468763058606392,0.026992919011240346,0.31922208777667277
10380.0,1592.0,2.9897628939709113,8929201.941030372,5.74998e-07,0,4.63401e-07,0,-6.57876e-07,0,0.4029587929001492,0.0,-0.5720680767585278,0.0,1.45324e-08,5.60466e-09,1.22646e-08,4.51136e-09,-1.74117e-08,6.40464e-09,0.4219743469764113,0.2248936801458015,-0.5990648482012606,0.31927489977043616,0.0,0.2248936801458015,0.026996771442732825,0.31927489977043616
10380.0,1593.0,2.987546084965578,8928185.873444911,5.75593e-07,0,4.60139e-07,0,-6.52869e-07,0,0.39970864829836367,0.0,-0.5671272930699297,0.0,1.45476e-08,5.61045e-09,1.21784e-08,4.47961e-09,-1.72794e-08,6.3559e-09,0.4185707608127801,0.22307720802638542,-0.5938917759630454,0.3165139636660757,0.0,0.22307720802638542,0.026764482893115726,0.3165139636660757
10380.0,1594.0,2.9853320574019078,8927169.80585945,5.74425e-07,0,4.54325e-07,0,-6.44343e-07,0,0.3954606780693737,0.0,-0.5608591199895548,0.0,1.45182e-08,5.59907e-09,1.20247e-08,4.423e-09,-1.70539e-08,6.27289e-09,0.4141250292736014,0.22070523580432133,-0.5873283189376093,0.31301323662098784,0.0,0.22070523580432133,0.02646919894805444,0.31301323662098784
10380.0,1595.0,2.9831208060483485,8926153.73827399,5.74678e-07,0,4.51438e-07,0,-6.40038e-07,0,0.3927747364611139,0.0,-0.556866627920331,0.0,1.45248e-08,5.60153e-09,1.19484e-08,4.3949e-09,-1.69401e-08,6.23098e-09,0.4113103106411104,0.21920257272186897,-0.5831440019828156,0.31077953177831613,0.0,0.21920257272186897,0.026277374062484538,0.31077953177831613
10380.0,1596.0,2.9809123256864605,8925137.670688529,5.76187e-07,0,4.50174e-07,0,-6.37977e-07,0,0.3906492163134538,0.0,-0.5536197449786266,0.0,1.45631e-08,5.61624e-09,1.19151e-08,4.38259e-09,-1.68858e-08,6.21091e-09,0.4090852909064691,0.21801409009734302,-0.5797460705481662,0.3089646005555294,0.0,0.21801409009734302,0.026126325569539532,0.3089646005555294
10380.0,1597.0,2.978706611110874,8924121.603103068,5.81772e-07,0,4.5372e-07,0,-6.42527e-07,0,0.38994657700955015,0.0,-0.5522154727281479,0.0,1.47044e-08,5.67068e-09,1.2009e-08,4.41711e-09,-1.70064e-08,6.25521e-09,0.4083471613938685,0.21761924480963166,-0.578275890209733,0.3081782291327641,0.0,0.21761924480963166,0.026060417481585163,0.3081782291327641
10380.0,1598.0,2.97650365712925,8923105.535517607,5.88558e-07,0,4.58091e-07,0,-6.48187e-07,0,0.38916385470930653,0.0,-0.5506568596467978,0.0,1.48761e-08,5.73682e-09,1.21249e-08,4.45966e-09,-1.71564e-08,6.31031e-09,0.4075295272282386,0.21718015877112978,-0.5766430717728437,0.30730427034532637,0.0,0.21718015877112978,0.025986212126045904,0.30730427034532637
10380.0,1599.0,2.9743034585622365,8922089.467932146,5.95289e-07,0,4.62449e-07,0,-6.53826e-07,0,0.3884239419844815,0.0,-0.5491668752488288,0.0,1.50464e-08,5.80243e-09,1.22403e-08,4.50209e-09,-1.73058e-08,6.3652e-09,0.4067517811569545,0.2167640710361366,-0.5750810825180774,0.3064686743643495,0.0,0.2167640710361366,0.025914207269248646,0.3064686743643495
10380.0,1600.0,2.972106010243432,8921073.400346685,6.02114e-07,0,4.67572e-07,0,-6.60614e-07,0,0.38827530999113125,0.0,-0.5485788405517893,0.0,1.52191e-08,5.86895e-09,1.23761e-08,4.55196e-09,-1.74857e-08,6.43128e-09,0.4065976306089059,0.2166786103918361,-0.574465638572583,0.3061365222159048,0.0,0.2166786103918361,0.025886798020793744,0.3061365222159048
10380.0,1601.0,2.9699113070193417,8920057.332761224,6.07096e-07,0,4.70494e-07,0,-6.64231e-07,0,0.38749555259794166,0.0,-0.5470559845559846,0.0,1.53452e-08,5.91751e-09,1.24536e-08,4.5804e-09,-1.75816e-08,6.46649e-09,0.4057816124912025,0.21624099259217097,-0.5728696921512916,0.30528279487308696,0.0,0.21624099259217097,0.02581370759530699,0.30528279487308696
10380.0,1602.0,2.967719343749339,8919041.265175764,6.1068e-07,0,4.71082e-07,0,-6.64533e-07,0,0.38570282308246545,0.0,-0.5440926508154844,0.0,1.54359e-08,5.95244e-09,1.24693e-08,4.58613e-09,-1.75898e-08,6.46943e-09,0.40390582991597507,0.2152395186896187,-0.5697691744569477,0.3036275917077604,0.0,0.2152395186896187,0.025676523641463334,0.3036275917077604
10380.0,1603.0,2.9655301153056244,8918025.197590303,6.162e-07,0,4.73785e-07,0,-6.67891e-07,0,0.38444092827004217,0.0,-0.5419433625446283,0.0,1.55756e-08,6.00624e-09,1.25409e-08,4.61244e-09,-1.76789e-08,6.50212e-09,0.40258160199286064,0.21453197320158654,-0.567519068286294,0.30242484992504876,0.0,0.21453197320158654,0.025575705741665677,0.30242484992504876
10380.0,1604.0,2.9633436165731863,8917009.130004842,6.22432e-07,0,4.77529e-07,0,-6.72737e-07,0,0.3835993329391805,0.0,-0.5404100367590355,0.0,1.57333e-08,6.06699e-09,1.26402e-08,4.64889e-09,-1.78073e-08,6.5493e-09,0.40170212225025903,0.21406058719458865,-0.5659111565914335,0.3015654262429297,0.0,0.21406058719458865,0.025501119832398,0.3015654262429297
10380.0,1605.0,2.961159842449761,8915993.062419381,6.28792e-07,0,4.81582e-07,0,-6.78008e-07,0,0.3829422130052545,0.0,-0.5391353579562081,0.0,1.58943e-08,6.12898e-09,1.27476e-08,4.68834e-09,-1.7947e-08,6.60061e-09,0.40101168343368376,0.2136898576915842,-0.5645734634428694,0.3008486575730187,0.0,0.2136898576915842,0.025438105486661255,0.3008486575730187
10380.0,1606.0,2.958978787845791,8914976.994833918,6.37159e-07,0,4.89119e-07,0,-6.88144e-07,0,0.38382805547751814,0.0,-0.5400096365271462,0.0,1.6106e-08,6.21053e-09,1.29472e-08,4.76172e-09,-1.82155e-08,6.69928e-09,0.4019371662734385,0.21418089253055836,-0.5654880168881162,0.3013321737703325,0.0,0.21418089253055836,0.025478380360970054,0.3013321737703325
10380.0,1607.0,2.9568004476843903,8913960.927248457,6.42273e-07,0,4.92482e-07,0,-6.92309e-07,0,0.38338992920455944,0.0,-0.5389522835305236,0.0,1.62354e-08,6.26038e-09,1.30364e-08,4.79446e-09,-1.8326e-08,6.73983e-09,0.4014807149808443,0.21393541772293828,-0.5643840003942003,0.30074078646723523,0.0,0.21393541772293828,0.025431716863676734,0.30074078646723523
