Ebeam,nu,x,Q2,XSborn_unpol,XSborn_unpol_err,XSborn_para,XSborn_para_err,XSborn_perp,XSborn_perp_err,Asymmborn_para,Asymmborn_para_err,Asymmborn_perp,Asymmborn_perp_err,XSrad_unpol,XSrad_unpol_err,XSrad_para,XSrad_para_err,XSrad_perp,XSrad_perp_err,Asymmrad_para,Asymmrad_para_err,Asymmrad_perp,Asymmrad_perp_err,Asymmdiff_para,Asymmdiff_para_err,Asymmdiff_perp,Asymmdiff_perp_err
10380.0,9335.0,0.0606305811294723,1061790.6268066384,33.0462,0,-4.90653,0,-0.126954,0,-0.07423743123263794,0.0,-0.0019208562557873525,0.0,44.3911,0.113449,-6.19472,0.0128819,-0.173885,0.00046931,-0.06977434665957816,0.00022989303068643663,-0.0019585570080489106,7.2799001629117275e-06,0.0,0.00022989303068643663,3.7700752261558054e-05,7.2799001629117275e-06
10380.0,9336.0,0.06056607337104744,1060774.5592211776,33.0619,0,-4.90856,0,-0.126968,0,-0.07423287832822674,0.0,-0.0019201558289148536,0.0,44.418,0.113561,-6.19797,0.0128941,-0.173945,0.000469772,-0.06976867486154262,0.0002299657010192251,-0.001958046287541087,7.2817654738274105e-06,0.0,0.0002299657010192251,3.7890458626233404e-05,7.2817654738274105e-06
10380.0,9337.0,0.0605015794302853,1059758.4916357165,33.0776,0,-4.9106,0,-0.126983,0,-0.07422848090550706,0.0,-0.0019194711829153268,0.0,44.4449,0.113673,-6.20123,0.0129063,-0.174005,0.000470223,-0.06976312242799512,0.00023003849810078152,-0.0019575361852541013,7.28353808702771e-06,0.0,0.00023003849810078152,3.806500233877446e-05,7.28353808702771e-06
10380.0,9338.0,0.06043709930274672,1058742.4240502557,33.0933,0,-4.91264,0,-0.126997,0,-0.07422408765520513,0.0,-0.0019187720777317464,0.0,44.4719,0.113786,-6.2045,0.0129186,-0.174065,0.000470683,-0.0697575322844313,0.00023011251952512497,-0.0019570222994744996,7.285387599223678e-06,0.0,0.00023011251952512497,3.8250221742753155e-05,7.285387599223678e-06
10380.0,9339.0,0.06037263298399442,1057726.3564647948,33.109,0,-4.91467,0,-0.12701,0,-0.07421954755504545,0.0,-0.0019180585339333717,0.0,44.4995,0.113905,-6.20775,0.0129308,-0.174168,0.000471583,-0.06975078371667097,0.00023018761104524213,-0.001956965808604591,7.2917126950797846e-06,0.0,0.00023018761104524213,3.890727467121928e-05,7.2917126950797846e-06
10380.0,9340.0,0.060308180469593034,1056710.288879334,33.1248,0,-4.91672,0,-0.127024,0,-0.07421508960054098,0.0,-0.001917354972709269,0.0,44.5266,0.114018,-6.21102,0.012943,-0.174228,0.000472038,-0.06974505127272237,0.0002302598959313173,-0.001956448504938621,7.293489460880059e-06,0.0,0.0002302598959313173,3.9093532229351764e-05,7.293489460880059e-06
10380.0,9341.0,0.06024374175510908,1055694.2212938732,33.1405,0,-4.91876,0,-0.127036,0,-0.07421070895128316,0.0,-0.0019166276911935546,0.0,44.5536,0.114131,-6.2143,0.0129554,-0.174287,0.000472509,-0.06973959455577101,0.00023033455194895364,-0.0019559249982044097,7.295398338247412e-06,0.0,0.00023033455194895364,3.929730701085509e-05,7.295398338247412e-06
10380.0,9342.0,0.06017931683611099,1054678.153708412,33.1562,0,-4.92081,0,-0.127049,0,-0.07420648325200115,0.0,-0.0019159161785729365,0.0,44.5807,0.114245,-6.21758,0.0129677,-0.174346,0.000472968,-0.06973398802620864,0.00023040878683023303,-0.001955397739380494,7.297212528332416e-06,0.0,0.00023040878683023303,3.9481560807557575e-05,7.297212528332416e-06
10380.0,9343.0,0.0601149057081691,1053662.0861229512,33.172,0,-4.92286,0,-0.127061,0,-0.07420203786325817,0.0,-0.0019151844929458583,0.0,44.6079,0.114359,-6.22086,0.01298,-0.174405,0.000473436,-0.06972823199478119,0.0002304820953956325,-0.00195486673885119,7.2990731628717e-06,0.0,0.0002304820953956325,3.9682245905331556e-05,7.2990731628717e-06
10380.0,9344.0,0.060050508366855625,1052646.0185374904,33.1878,0,-4.92491,0,-0.127072,0,-0.07419759670722373,0.0,-0.0019144384382212738,0.0,44.6351,0.114473,-6.22415,0.0129924,-0.174463,0.000473906,-0.06972259499810687,0.0002305562357695036,-0.0019543251835438926,7.300927500447614e-06,0.0,0.0002305562357695036,3.988674532261877e-05,7.300927500447614e-06
10380.0,9345.0,0.05998612480774467,1051629.9509520296,33.2036,0,-4.92697,0,-0.127085,0,-0.07419331036393643,0.0,-0.0019137232107361852,0.0,44.6626,0.11459,-6.22744,0.0130047,-0.174543,0.000474584,-0.06971649657655399,0.00023063072148513287,-0.001954017455320559,7.304924091619637e-06,0.0,0.00023063072148513287,4.0294244584373985e-05,7.304924091619637e-06
10380.0,9346.0,0.05992175502641225,1050613.8833665685,33.2199,0,-4.92907,0,-0.1271,0,-0.07418851351147956,0.0,-0.0019130099729379073,0.0,44.69,0.114701,-6.23075,0.0130168,-0.174603,0.000475034,-0.0697107854106064,0.00023069770667172388,-0.0019534907138062207,7.306510243267044e-06,0.0,0.00023069770667172388,4.0480740868313386e-05,7.306510243267044e-06
10380.0,9347.0,0.05985739901843628,1049597.8157811076,33.2361,0,-4.93116,0,-0.127116,0,-0.07418379412746984,0.0,-0.0019123182322835712,0.0,44.7176,0.114815,-6.23408,0.0130292,-0.174664,0.000475484,-0.06970499311233161,0.00023076913855079258,-0.0019529670644220622,7.308155427591117e-06,0.0,0.00023076913855079258,4.064883213849104e-05,7.308155427591117e-06
10380.0,9348.0,0.05979305677939655,1048581.7481956468,33.2523,0,-4.93326,0,-0.127131,0,-0.07417922970741873,0.0,-0.0019116121290858076,0.0,44.7452,0.114929,-6.23741,0.0130415,-0.174725,0.000475944,-0.06969920795973647,0.00023083976830081326,-0.0019524440610389495,7.309879279287465e-06,0.0,0.00023083976830081326,4.08319319531419e-05,7.309879279287465e-06
10380.0,9349.0,0.05972872830487474,1047565.6806101858,33.2686,0,-4.93537,0,-0.127146,0,-0.0741745970675051,0.0,-0.001910900969683125,0.0,44.7728,0.115042,-6.24075,0.0130538,-0.174786,0.000476402,-0.0696935416145517,0.0002309093177555578,-0.0019519217024622094,7.31155426508845e-06,0.0,0.0002309093177555578,4.102073277908449e-05,7.31155426508845e-06
