# ENERGY      NU         SIGRAD        SIGBORN     STAT. ERR.     SYST. ERR.
    6380     844        134.691        134.691              0              0
    6380     845        136.463        136.463              0              0
    6380     846        138.252        138.252              0              0
    6380     847        140.058        140.058              0              0
    6380     848         141.88         141.88              0              0
    6380     849        143.717        143.717              0              0
    6380     850         145.57         145.57              0              0
    6380     851        147.439        147.439              0              0
    6380     852        149.325        149.325              0              0
    6380     853        151.227        151.227              0              0
    6380     854        153.144        153.144              0              0
    6380     855        155.076        155.076              0              0
    6380     856        157.025        157.025              0              0
    6380     857         158.99         158.99              0              0
    6380     858        160.973        160.973              0              0
    6380     859        162.974        162.974              0              0
    6380     860        164.992        164.992              0              0
    6380     861        167.026        167.026              0              0
    6380     862        169.076        169.076              0              0
    6380     863         171.14         171.14              0              0
    6380     864        173.219        173.219              0              0
    6380     865        175.313        175.313              0              0
    6380     866         177.42         177.42              0              0
    6380     867        179.539        179.539              0              0
    6380     868        181.668        181.668              0              0
    6380     869        183.807        183.807              0              0
    6380     870        185.964        185.964              0              0
    6380     871        188.146        188.146              0              0
    6380     872        190.365        190.365              0              0
    6380     873        192.622        192.622              0              0
    6380     874        194.906        194.906              0              0
    6380     875        197.205        197.205              0              0
    6380     876        199.503        199.503              0              0
    6380     877        201.796        201.796              0              0
    6380     878        204.088        204.088              0              0
    6380     879        206.386        206.386              0              0
    6380     880        208.696        208.696              0              0
    6380     881         211.02         211.02              0              0
    6380     882        213.358        213.358              0              0
    6380     883        215.709        215.709              0              0
    6380     884        218.072        218.072              0              0
    6380     885        220.444        220.444              0              0
    6380     886        222.825        222.825              0              0
    6380     887        225.215        225.215              0              0
    6380     888        227.614        227.614              0              0
    6380     889        230.023        230.023              0              0
    6380     890        232.442        232.442              0              0
    6380     891        234.871        234.871              0              0
    6380     892         237.31         237.31              0              0
    6380     893        239.758        239.758              0              0
    6380     894        242.213        242.213              0              0
    6380     895        244.675        244.675              0              0
    6380     896        247.145        247.145              0              0
    6380     897         249.62         249.62              0              0
    6380     898        252.103        252.103              0              0
    6380     899        254.592        254.592              0              0
    6380     900        257.086        257.086              0              0
    6380     901        259.586        259.586              0              0
    6380     902        262.091        262.091              0              0
    6380     903          264.6          264.6              0              0
    6380     904        267.114        267.114              0              0
    6380     905        269.632        269.632              0              0
    6380     906        272.155        272.155              0              0
    6380     907        274.681        274.681              0              0
    6380     908         277.21         277.21              0              0
    6380     909        279.744        279.744              0              0
    6380     910         282.28         282.28              0              0
    6380     911        284.818        284.818              0              0
    6380     912        287.359        287.359              0              0
    6380     913          289.9          289.9              0              0
    6380     914         292.44         292.44              0              0
    6380     915        294.979        294.979              0              0
    6380     916        297.517        297.517              0              0
    6380     917        300.057        300.057              0              0
    6380     918        302.602        302.602              0              0
    6380     919         305.15         305.15              0              0
    6380     920          307.7          307.7              0              0
    6380     921        310.251        310.251              0              0
    6380     922        312.797        312.797              0              0
    6380     923        315.337        315.337              0              0
    6380     924        317.868        317.868              0              0
    6380     925        320.391        320.391              0              0
    6380     926        322.906        322.906              0              0
    6380     927        325.415        325.415              0              0
    6380     928        327.917        327.917              0              0
    6380     929        330.415        330.415              0              0
    6380     930        332.909        332.909              0              0
    6380     931        335.396        335.396              0              0
    6380     932        337.875        337.875              0              0
    6380     933        340.346        340.346              0              0
    6380     934        342.808        342.808              0              0
    6380     935        345.263        345.263              0              0
    6380     936        347.712        347.712              0              0
    6380     937        350.159        350.159              0              0
    6380     938        352.607        352.607              0              0
    6380     939        355.056        355.056              0              0
    6380     940        357.496        357.496              0              0
    6380     941        359.924        359.924              0              0
    6380     942        362.334        362.334              0              0
    6380     943        364.726        364.726              0              0
    6380     944        367.099        367.099              0              0
    6380     945        369.456        369.456              0              0
    6380     946        371.797        371.797              0              0
    6380     947        374.123        374.123              0              0
    6380     948        376.434        376.434              0              0
    6380     949        378.731        378.731              0              0
    6380     950        381.014        381.014              0              0
    6380     951        383.281        383.281              0              0
    6380     952        385.532        385.532              0              0
    6380     953        387.767        387.767              0              0
    6380     954        389.986        389.986              0              0
    6380     955        392.187        392.187              0              0
    6380     956        394.368        394.368              0              0
    6380     957         396.53         396.53              0              0
    6380     958        398.671        398.671              0              0
    6380     959        400.794        400.794              0              0
    6380     960        402.897        402.897              0              0
    6380     961         404.98         404.98              0              0
    6380     962        407.045        407.045              0              0
    6380     963        409.091        409.091              0              0
    6380     964        411.117        411.117              0              0
    6380     965        413.124        413.124              0              0
    6380     966        415.113        415.113              0              0
    6380     967        417.083        417.083              0              0
    6380     968        419.032        419.032              0              0
    6380     969         420.96         420.96              0              0
    6380     970        422.867        422.867              0              0
    6380     971        424.753        424.753              0              0
